amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	number-of-items	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	price-designation	customized-url	customized-page 
111-8938270-3833044		2023-02-07T04:32:20+00:00	2023-02-07T15:10:02+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Expedited	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	16.65	1.33	7.99	0.64					TRUSSVILLE	AL	35173-2110	US		false		https://zme-caps.amazon.com/t/F9VkEeP30UHB/yiokfVQJ_4KomfYczJOQE2WGFrEmel_BUzNaqEO7Ul0/18	https://a.co/c8FCVEv
114-2787892-8389038		2023-02-07T04:31:53+00:00	2023-02-07T17:10:08+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	16.65	1.46							SAN RAMON	CA	94582-5225	US		false		https://zme-caps.amazon.com/t/bKmTHdfnPh6Y/k8_FZBgwyIHcZWfvBzME9QhLFolNLPU8kFH-bQpm-2o/18	https://a.co/bbnzDzh
111-5993150-5645828		2023-02-07T03:47:40+00:00	2023-02-07T05:56:40+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Gold Dinnerware Set - 200 White and Gold Plastic Plates - Set of 300 Gold Plastic Silverware - 100 Gold Plastic Cups - Disposable Gold Dinnerware Set for Party or Wedding up to 100 Guests	SE201G-MF	B07RKZDLWQ	1	Shipped	1	USD	77.99	5.46							HOLLYWOOD	FL	33024-7926	US		false			
111-2863292-7680262		2023-02-07T03:39:58+00:00	2023-02-07T05:58:01+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Silver Dinnerware Set - 200 White and Silver Plastic Plates - Set of 300 Silver Plastic Silverware - 100 Silver Plastic Cups - Silver Dinnerware Set for Party or Wedding up to 100 Guests	SE201S-MF	B07RDN5TR8	1	Shipped	1	USD	74.99	6.0							MYRTLE BEACH	SC	29588-1317	US		false			
112-0434685-0325022		2023-02-07T03:18:25+00:00	2023-02-07T17:20:38+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	14.65	1.21							DALLAS	TX	75275	US		false		https://zme-caps.amazon.com/t/9ftspDyit0L7/oIzbRjJPBMshInhV0HsgTA1152Ui3J8yqNIm7mV7KsU/18	https://a.co/7ccPBHI
114-6840364-5657060		2023-02-07T03:09:01+00:00	2023-02-07T17:20:18+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Happy Birthday with Custom Name 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	HBDCUSTOMNAME	B099V93FGY	1	Shipped	1	USD	21.98	1.54							MIAMI	FL	33129-2036	US		false		https://zme-caps.amazon.com/t/vLeHNA1uWQZu/TvOZqlLDMrgzBZoJPBnfktd56PrpqcLQN51IoPZtSgQ/18	https://a.co/1qBns1A
111-1303437-4285014		2023-02-07T03:06:23+00:00	2023-02-07T05:58:38+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Rose Gold Dinnerware Set - 200 White and Rose Gold Plastic Plates - Set of 300 Rose Gold Plastic Silverware - 100 Plastic Cups - Disposable Rose Gold Dinnerware Set for Party - 100 Guests	SE201RG-MF	B07XDF72J4	1	Shipped	1	USD	89.99	5.85							DELTONA	FL	32738-9421	US		false			
111-2397263-7394616		2023-02-07T03:04:29+00:00	2023-02-07T05:57:08+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Gold Dinnerware Set - 200 White and Gold Plastic Plates - Set of 300 Gold Plastic Silverware - 100 Gold Plastic Cups - Disposable Gold Dinnerware Set for Party or Wedding up to 100 Guests	SE201G-MF	B07RKZDLWQ	1	Shipped	1	USD	77.99	7.99							PALMDALE	CA	93552-3602	US		false			
111-8953615-8583459		2023-02-07T02:47:31+00:00	2023-02-07T15:21:23+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Expedited	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	17.65	0.75	7.99	0.34					SAINT LOUIS	MO	63137-4504	US		false		https://zme-caps.amazon.com/t/yjxXTxe3QVNi/-br9I5TsFfjeuDdu0B2klB721iqeWQgh-PaNQPc9YZg/18	https://a.co/bzshpUD
112-1457791-0539451		2023-02-07T02:44:35+00:00	2023-02-07T17:10:05+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	27.65	2.38							MONTAUK	NY	11954-5436	US		false		https://zme-caps.amazon.com/t/VjttGR4zQ1De/mLTz_M3t5b0ffJFpx7qkbKT-0cR9NGOAbpbLJGhDeOw/18	https://a.co/4qcFCPO
114-5847499-6415415		2023-02-07T02:42:04+00:00	2023-02-22T07:23:15+00:00	Cancelled	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1		0	USD	31.65	2.45							FULLERTON	CA	92834-9001	US		false		https://zme-caps.amazon.com/t/DKu8qr4KHWv0/JReRgjXzUDORWSAXmPpP_DBm8LMl2DmCE2252hrcuo8/18	https://a.co/7Ihmx6z
112-5661719-0737806		2023-02-07T02:37:55+00:00	2023-02-07T17:10:05+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	16.65								AUSTIN	TX	78712-1461	US		true		https://zme-caps.amazon.com/t/NxZjKseHaB23/EX56ZmnzKe-GUO8av6DxV-BXXvgIfyIH-InrOPAPRw0/18	https://a.co/eNtksum
114-0362883-2996202		2023-02-07T01:51:39+00:00	2023-02-07T15:09:57+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Expedited	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	17.65	1.28	7.99						DRAPER	UT	84020-8170	US		false		https://zme-caps.amazon.com/t/Hj4UcvE5w7Nc/6hkExycp87qm5HqlKh7YqdXJCfNaLA1J9NmGbOq2MtA/18	https://a.co/2I8KzI8
112-1754254-3090653		2023-02-07T01:36:56+00:00	2023-02-07T02:10:17+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Rose Gold Dinnerware Set - 200 White and Rose Gold Plastic Plates - Set of 300 Rose Gold Plastic Silverware - 100 Plastic Cups - Disposable Rose Gold Dinnerware Set for Party - 100 Guests	SE201RG-MF	B07XDF72J4	1	Shipped	1	USD	89.99	5.4							FRANKLIN	VA	23851-4709	US		false			
113-0811523-2527414		2023-02-07T01:20:04+00:00	2023-02-07T02:19:53+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Gold Dinnerware Set - 200 White and Gold Plastic Plates - Set of 300 Gold Plastic Silverware - 100 Gold Plastic Cups - Disposable Gold Dinnerware Set for Party or Wedding up to 100 Guests	SE201G-MF	B07RKZDLWQ	1	Shipped	1	USD	77.99	4.68							E STROUDSBURG	PA	18301-2946	US		false			
114-0094140-6650612		2023-02-07T01:11:14+00:00	2023-02-07T17:10:22+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	15.65	1.21							MORENO VALLEY	CA	92557-8727	US		false		https://zme-caps.amazon.com/t/5YpkqcIjOeRi/BA6lmXfcaE3yWxN-z2iY8Z5S66oNeFwcjeoNhgafYmY/18	https://a.co/6sKEUtW
114-0524030-0652216		2023-02-07T01:10:15+00:00	2023-02-07T17:10:07+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	31.65	2.22							SARATOGA SPRINGS	NY	12866-5789	US		false		https://zme-caps.amazon.com/t/zroin73hXHF7/PmU__LaGq1_VgKmybNcid6EANcjtUoJp1G6ufIr_F-w/18	https://a.co/as2ogYK
112-5276369-6109034		2023-02-07T00:45:25+00:00	2023-02-07T17:10:06+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	17.65	0.99							LOHMAN	MO	65053-9824	US		false		https://zme-caps.amazon.com/t/7zmcSnbqmy00/jf3dj4tGuY9w_hauAy4oB5ej7iSBcWD5ff0615C0Hb0/18	https://a.co/eyXvFGg
112-5276369-6109034		2023-02-07T00:45:25+00:00	2023-02-07T17:10:06+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	17.65	0.99							LOHMAN	MO	65053-9824	US		false		https://zme-caps.amazon.com/t/9L6YfLLfHQ8S/nQdNkb8_8B0-C3wUy1rQiGUEstNCpARc0c25mxqgtWw/18	https://a.co/3h9o5La
112-1435521-8912245		2023-02-07T00:42:40+00:00	2023-02-07T17:10:00+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	15.65	1.8							SAN JUAN	PR	00907-1520	US		false		https://zme-caps.amazon.com/t/zCVeQZpBf3I2/5gQOKMjABW88AEVn1h8I794a-uah8AgZPy6nLiIPPWY/18	https://a.co/5eRL9in
113-3090593-4873815		2023-02-07T00:18:57+00:00	2023-02-07T17:10:06+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Congrats with Custom Name 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CONGRATSCUSTOMNAME	B099VJ1ZJP	1	Shipped	1	USD	20.98	1.52							CHARLOTTE	NC	28214-1655	US		false		https://zme-caps.amazon.com/t/svhABAgTW9y8/aLdp7_fJGT6Vp9YybdGQBvfvVNK5P1pqgo9nGMDOOec/18	https://a.co/442zoDt
113-9485168-0951422		2023-02-07T00:07:47+00:00	2023-02-07T15:13:34+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Expedited	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	17.65	1.37	7.99	0.62					SAN DIEGO	CA	92154-5827	US		false		https://zme-caps.amazon.com/t/VHevhcLEHxwq/pLnafeRArq_jUoP0FllTlnti5Rx3lhTSn0VPo4pa9dE/18	https://a.co/9EHwcZL
113-0042322-7216220		2023-02-07T00:01:41+00:00	2023-02-07T19:07:04+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	21.65	1.15							PALMYRA	VA	22963-3311	US		false		https://zme-caps.amazon.com/t/jzGFB8BpgOuo/dldJraoFrO9mjNfBvD_5aQpP2S_i4hkX57VnxJp_jng/18	https://a.co/gY2X48O
113-0477063-0080211		2023-02-06T23:43:22+00:00	2023-02-07T17:10:01+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	18.65	1.12							DALTON	PA	18414-9553	US		false		https://zme-caps.amazon.com/t/AhHSqLXktbSm/XbPFaJwCHyW_HVELiamCKevgu-nSdXSBNeVFksqP_b4/18	https://a.co/egWo9GN
114-1149497-6302664		2023-02-06T23:39:00+00:00	2023-02-09T08:13:20+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	19.65	1.47							KANSAS CITY	MO	64137-2373	US		false		https://zme-caps.amazon.com/t/WuDT8jRJa98Q/uog3dKYf9-7P2IAsXYfQyKu818owhf-xUuwRtspabOM/18	https://a.co/c0tY9FL
114-1942963-6300236		2023-02-06T23:29:39+00:00	2023-02-07T17:21:03+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	16.65	1.42							SURPRISE	AZ	85388-1182	US		false		https://zme-caps.amazon.com/t/4TPf0nGheNT6/gS2jLwcR8Gj_je-1l2X7WsiTSHxmD38kf0wBNYZFGP0/18	https://a.co/e3373Lr
113-4076481-8665030		2023-02-06T23:19:47+00:00	2023-02-07T01:30:47+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Silver Dinnerware Set - 200 White and Silver Plastic Plates - Set of 300 Silver Plastic Silverware - 100 Silver Plastic Cups - Silver Dinnerware Set for Party or Wedding up to 100 Guests	SE201S-MF	B07RDN5TR8	1	Shipped	1	USD	74.99	6.15							COLORADO SPRINGS	CO	80909-4136	US		false			
113-6174163-1035456		2023-02-06T23:05:01+00:00	2023-02-07T17:21:20+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	25.65	1.86							KITTS HILL	OHIO	45645-9013	US		false		https://zme-caps.amazon.com/t/39MhOV65fc3e/9a7AqQ0PxFv-rTmI7FfjwpeO8wIdRtbCcoK4-M0RXek/18	https://a.co/9c0E3Fx
113-0881018-3413009		2023-02-06T22:34:22+00:00	2023-02-07T17:09:57+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	1.76	0.14							Clovis	CA	93619	US		false		https://zme-caps.amazon.com/t/1I0gi7IEEgsq/HKzA2ZvVb5CgonXiV75WyOTuixW9L7mhPfiwBsoindE/18	https://a.co/3fM0frS
112-9339651-2907460		2023-02-06T22:19:10+00:00	2023-02-07T17:09:56+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	16.65	1.08							PONTE VEDRA	FL	32081-1040	US		false		https://zme-caps.amazon.com/t/eIDndiy86usc/aLlhNBSLc5fupkxrg-ETaMHTPEbbvRWQHdVoRTMZHhY/18	https://a.co/1vzo5FR
112-0241563-4075449		2023-02-06T21:59:18+00:00	2023-02-06T23:59:22+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	25.65	1.99							SAN DIEGO	CA	92129-5012	US		false		https://zme-caps.amazon.com/t/q1GWRawQJTIL/r8diAqVSh_MiHtttFUFeI8qC1zHWY8QSoew-SGmJmYo/18	https://a.co/dP0dSD2
114-5246035-4597013		2023-02-06T21:47:18+00:00	2023-02-06T23:59:18+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	16.65	1.58							NORTH LITTLE ROCK	AR	72117-4934	US		false		https://zme-caps.amazon.com/t/tUYIdVFM5ruL/TcpV9LQHkIE49lak4mn50H8dLIc5KAMvoS26B1VDldk/18	https://a.co/6jQ5IYj
113-5469555-5076242		2023-02-06T21:46:00+00:00	2023-02-06T23:59:21+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	23.65	1.95							AUSTIN	TX	78701-2978	US		false		https://zme-caps.amazon.com/t/y5xNCtxLzEEk/7-zsYTaDgjozradSeI8IFYnVDlmyEyES56tb901l0Js/18	https://a.co/4BwJTjz
111-6385925-5376231		2023-02-06T21:39:53+00:00	2023-02-06T23:59:18+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Expedited	Cursive Letter Balloons - Custom Script Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	XCURSIVELETTERS	B09CW233GB	1	Shipped	1	USD	16.68	1.44	7.99						OKLAHOMA CITY	OK	73119-5611	US		false		https://zme-caps.amazon.com/t/EI6P7fWRnAEn/IwBBjorJ6feKpBJFhfrFEc6EjonG2y-VaeHAwry6cbU/18	https://a.co/cxTXUFe
114-6161487-7217049		2023-02-06T21:39:24+00:00	2023-02-06T23:59:25+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	18.65	1.31							THOMASVILLE	NC	27360-4701	US		false		https://zme-caps.amazon.com/t/OdNtdNQPbDlV/PMpAPsPsQKYnozS7qv6ojrNycvzRS6TyDpHpbhbGPso/18	https://a.co/15lUs30
112-5804791-3031440		2023-02-06T21:32:24+00:00	2023-02-06T21:36:44+00:00	Cancelled	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1		0										SAN DIEGO	CA	92129-5012	US		false		https://zme-caps.amazon.com/t/J6ILpojVDXPB/n0sL1AaXsX_v3py0ASWlr_SVyJQhecrcfh4jVmch5L0/18	https://a.co/d2vHkyw
112-0093267-3459425		2023-02-06T21:29:55+00:00	2023-02-07T00:10:22+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	22.65	1.87							MCALLEN	TX	78503-1815	US		false		https://zme-caps.amazon.com/t/jYacNansFdUr/e1JjiOmneguuzdm4BNar5l2uX0E3otX9hColU4IoaFw/18	https://a.co/duISFME
113-1844781-7622640		2023-02-06T21:25:07+00:00	2023-02-06T23:59:25+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	13.65	0.78							SAINT LOUIS	MO	63130	US		false		https://zme-caps.amazon.com/t/RH7ocTOCeePA/YkWfobfVst-ZtyC9g0iIQ6rnTw8_8NIWrecVWIs-72k/18	https://a.co/hUeriCn
113-1844394-0333040		2023-02-06T21:00:54+00:00	2023-02-06T23:59:21+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	14.65	0.62							CHESTERFIELD	MO	63005-4271	US		false		https://zme-caps.amazon.com/t/NaOx9wx6fjBF/BJRLdZ_tahxm6b2dlocvKRyDg2dpd1aOu3XGvyc2NEU/18	https://a.co/03zogLA
112-6544386-3486626		2023-02-06T20:58:53+00:00	2023-02-07T01:31:18+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Silver Dinnerware Set - 200 White and Silver Plastic Plates - Set of 300 Silver Plastic Silverware - 100 Silver Plastic Cups - Silver Dinnerware Set for Party or Wedding up to 100 Guests	SE201S-MF	B07RDN5TR8	1	Shipped	1	USD	74.99								TAMPA	FL	33617-8353	US		true			
113-2219613-2349860		2023-02-06T20:46:02+00:00	2023-02-07T17:12:35+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	23.65	1.77							COLUMBUS	OH	43201-3275	US		false		https://zme-caps.amazon.com/t/f6V7CgL9FGp8/bEn__mMF-HUKfGCDd74siD6otUiRbrvG-04H6YPlNq0/18	https://a.co/fvbNN8A
111-1668349-7905815		2023-02-06T20:37:46+00:00	2023-02-06T23:59:27+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	15.65	1.02							ORLANDO	FL	32827-7734	US		false		https://zme-caps.amazon.com/t/v3u4XGkGIiNN/0q8OM0TPuC1iInDvwXOCsM8TEEyXGgmNR6PTQIrtWEA/18	https://a.co/iROn57n
113-5796457-9980268		2023-02-06T20:36:26+00:00	2023-02-07T11:29:26+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	17.65								HERRIMAN	UT	84096-5721	US		true		https://zme-caps.amazon.com/t/rgBBXYMZDIxN/NHe-iYIVzBg8xIeSQJz5gE8orhaOYG3p_DpBVIX_nnA/18	https://a.co/ehJp8iZ
112-7912413-6441830		2023-02-06T20:29:48+00:00	2023-02-06T21:06:53+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Gold Dinnerware Set - 200 White and Gold Plastic Plates - Set of 300 Gold Plastic Silverware - 100 Gold Plastic Cups - Disposable Gold Dinnerware Set for Party or Wedding up to 100 Guests	SE201G-MF	B07RKZDLWQ	1	Shipped	1	USD	77.99	5.85							THONOTOSASSA	FL	33592-3130	US		false			
113-6349557-7417801		2023-02-06T20:29:17+00:00	2023-02-06T20:30:14+00:00	Cancelled	Merchant	Amazon.com	WebsiteOrderChannel		Expedited	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1		0										SAN DIEGO	CA	92154-5827	US		false		https://zme-caps.amazon.com/t/Hgb7APfqhich/KFQ7K8SAKWkEiXp9vawOpZdOLd5-W8DwtWIbrFAQgl4/18	https://a.co/0Ld15o9
112-8092588-6759427		2023-02-06T20:18:11+00:00	2023-02-07T17:01:20+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Future Mr & Mrs 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon Banner	FUTUREMR&MRS	B09HY88ML3	1	Shipped	1	USD	16.99	0.97							SAINT LOUIS	MO	63132-2631	US		false		https://zme-caps.amazon.com/t/6WQyGcTZD7VK/4EMv50dEU80fc6bX_Ji6gROe7g46WkjzLE-8k0KJupY/18	https://a.co/30vIYa1
112-3142744-7491431		2023-02-06T20:12:48+00:00	2023-02-06T20:16:14+00:00	Cancelled	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Future Mr & Mrs 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon Banner	FUTUREMR&MRS	B09HY88ML3	1		0										HOUSTON	TX	77090-1647	US		false		https://zme-caps.amazon.com/t/F1RXt5sx9HLU/bUSKyLMhbQC_4eu4CYYvk2-taPOf4U3D4wjbx7imKL8/18	https://a.co/b6ePRQO
113-5060272-5301016		2023-02-06T20:05:36+00:00	2023-02-06T23:59:16+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Expedited	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	32.65	2.16	7.99	0.53					BERKELEY HEIGHTS	NJ	07922-1531	US		false		https://zme-caps.amazon.com/t/Qym5KA3a4zAQ/HE-p7yhT3XyCTveNKAGiWyUn4NdAuiqu6KclHJ4Tohs/18	https://a.co/5J3plWF
113-8806160-6483409		2023-02-06T19:59:52+00:00	2023-02-08T15:47:12+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	18.65	0.84							HARRAH	OK	73045-8204	US		false		https://zme-caps.amazon.com/t/kLLAxNMMSE8r/xJ6gt5YVzFUWX3EiEJ-sEGXqB1nFBO68xQUvxIWsTGA/18	https://a.co/8mLxVl4
